Country code,Product name,Product code 1,Product code 2,Unit
LU,Glass and glass products,p26.a,C_GLAS,tonnes
LU,"Secondary glass for treatment, Re-processing of secondary glass into new glass",p26.w.1,C_GLAW,tonnes
LU,Ceramic goods,p26.b,C_CRMC,tonnes
LU,"Bricks, tiles and construction products, in baked clay",p26.c,C_BRIK,tonnes
LU,"Cement, lime and plaster",p26.d,C_CMNT,tonnes
LU,"Ash for treatment, Re-processing of ash into clinker",p26.d.w,C_ASHW,tonnes
LU,Other non-metallic mineral products,p26.e,C_ONMM,tonnes
LU,Basic iron and steel and of ferro-alloys and first products thereof,p27.a,C_STEL,tonnes
LU,"Secondary steel for treatment, Re-processing of secondary steel into new steel",p27.a.w,C_STEW,tonnes
LU,Precious metals,p27.41,C_PREM,tonnes
LU,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",p27.41.w,C_PREW,tonnes
LU,Aluminium and aluminium products,p27.42,C_ALUM,tonnes
LU,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",p27.42.w,C_ALUW,tonnes
LU,"Lead, zinc and tin and products thereof",p27.43,C_LZTP,tonnes
LU,"Secondary lead for treatment, Re-processing of secondary lead into new lead",p27.43.w,C_LZTW,tonnes
LU,Copper products,p27.44,C_COPP,tonnes
LU,"Secondary copper for treatment, Re-processing of secondary copper into new copper",p27.44.w,C_COPW,tonnes
LU,Other non-ferrous metal products,p27.45,C_ONFM,tonnes
LU,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",p27.45.w,C_ONFW,tonnes
LU,Foundry work services,p27.5,C_METC,tonnes
LU,"Fabricated metal products, except machinery and equipment (28)",p28,C_FABM,tonnes
LU,Machinery and equipment n.e.c. (29),p29,C_MACH,tonnes
LU,Office machinery and computers (30),p30,C_OFMA,tonnes
LU,Electrical machinery and apparatus n.e.c. (31),p31,C_ELMA,tonnes
LU,"Radio, television and communication equipment and apparatus (32)",p32,C_RATV,tonnes
LU,"Medical, precision and optical instruments, watches and clocks (33)",p33,C_MEIN,tonnes
LU,"Motor vehicles, trailers and semi-trailers (34)",p34,C_MOTO,Meuro
LU,Other transport equipment (35),p35,C_OTRE,Meuro
LU,Furniture; other manufactured goods n.e.c. (36),p36,C_FURN,tonnes
LU,Secondary raw materials,p37,C_RYMS,Meuro
LU,"Bottles for treatment, Recycling of bottles by direct reuse",p37.w.1,C_BOTW,tonnes
LU,Electricity by coal,p40.11.a,C_POWC,TJ
LU,Electricity by gas,p40.11.b,C_POWG,TJ
LU,Electricity by nuclear,p40.11.c,C_POWN,TJ
LU,Electricity by hydro,p40.11.d,C_POWH,TJ
LU,Electricity by wind,p40.11.e,C_POWW,TJ
LU,Electricity by petroleum and other oil derivatives,p40.11.f,C_POWP,TJ
LU,Electricity by biomass and waste,p40.11.g,C_POWB,TJ
LU,Electricity by solar photovoltaic,p40.11.h,C_POWS,TJ
LU,Electricity by solar thermal,p40.11.i,C_POWE,TJ
LU,"Electricity by tide, wave, ocean",p40.11.j,C_POWO,TJ
LU,Electricity by Geothermal,p40.11.k,C_POWM,TJ
LU,Electricity nec,p40.11.l,C_POWZ,TJ
LU,Transmission services of electricity,p40.12,C_POWT,Meuro
LU,Distribution and trade services of electricity,p40.13,C_POWD,Meuro
LU,Biogas an other gases nec.,p40.2.1,C_BGAS,tonnes
LU,Distribution services of gaseous fuels through mains,p40.2.2,C_GASD,Meuro
LU,Steam and hot water supply services,p40.3,C_HWAT,TJ
LU,"Collected and purified water, distribution services of water (41)",p41,C_WATR,Meuro
LU,Construction work (45),p45,C_CONS,Meuro
LU,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",p45.w,C_CONW,tonnes
LU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",p50.a,C_TDMO,Meuro
LU,Retail trade services of motor fuel,p50.b,C_TDFU,Meuro
LU,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",p51,C_TDWH,Meuro
LU,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",p52,C_TDRT,Meuro
LU,Hotel and restaurant services (55),p55,C_HORE,Meuro
LU,Railway transportation services,p60.1,C_TRAI,Meuro
LU,Other land transportation services,p60.2,C_TLND,Meuro
LU,Transportation services via pipelines,p60.3,C_TPIP,Meuro
LU,Sea and coastal water transportation services,p61.1,C_TWAS,Meuro
LU,Inland water transportation services,p61.2,C_TWAI,Meuro
LU,Air transport services (62),p62,C_TAIR,Meuro
LU,Supporting and auxiliary transport services; travel agency services (63),p63,C_TAUX,Meuro
LU,Post and telecommunication services (64),p64,C_PTEL,Meuro
LU,"Financial intermediation services, except insurance and pension funding services (65)",p65,C_FINT,Meuro
LU,"Insurance and pension funding services, except compulsory social security services (66)",p66,C_FINS,Meuro
LU,Services auxiliary to financial intermediation (67),p67,C_FAUX,Meuro
LU,Real estate services (70),p70,C_REAL,Meuro
LU,Renting services of machinery and equipment without operator and of personal and household goods (71),p71,C_MARE,Meuro
LU,Computer and related services (72),p72,C_COMP,Meuro
LU,Research and development services (73),p73,C_RESD,Meuro
LU,Other business services (74),p74,C_OBUS,Meuro
LU,Public administration and defence services; compulsory social security services (75),p75,C_PADF,Meuro
LU,Education services (80),p80,C_EDUC,Meuro
LU,Health and social work services (85),p85,C_HEAL,Meuro
LU,Food waste for treatment: incineration,p90.1.a,C_INCF,tonnes
LU,Paper waste for treatment: incineration,p90.1.b,C_INCP,tonnes
LU,Plastic waste for treatment: incineration,p90.1.c,C_INCL,tonnes
LU,Intert/metal waste for treatment: incineration,p90.1.d,C_INCM,tonnes
LU,Textiles waste for treatment: incineration,p90.1.e,C_INCT,tonnes
LU,Wood waste for treatment: incineration,p90.1.f,C_INCW,tonnes
LU,Oil/hazardous waste for treatment: incineration,p90.1.g,C_INCO,tonnes
LU,Food waste for treatment: biogasification and land application,p90.2.a,C_BIOF,tonnes
LU,Paper waste for treatment: biogasification and land application,p90.2.b,C_BIOP,tonnes
LU,Sewage sludge for treatment: biogasification and land application,p90.2.c,C_BIOS,tonnes
LU,Food waste for treatment: composting and land application,p90.3.a,C_COMF,tonnes
LU,Paper and wood waste for treatment: composting and land application,p90.3.b,C_COMW,tonnes
LU,Food waste for treatment: waste water treatment,p90.4.a,C_WASF,tonnes
LU,Other waste for treatment: waste water treatment,p90.4.b,C_WASO,tonnes
LU,Food waste for treatment: landfill,p90.5.a,C_LANF,tonnes
LU,Paper for treatment: landfill,p90.5.b,C_LANP,tonnes
LU,Plastic waste for treatment: landfill,p90.5.c,C_LANL,tonnes
LU,Inert/metal/hazardous waste for treatment: landfill,p90.5.d,C_LANI,tonnes
LU,Textiles waste for treatment: landfill,p90.5.e,C_LANT,tonnes
LU,Wood waste for treatment: landfill,p90.5.f,C_LANW,tonnes
LU,Membership organisation services n.e.c. (91),p91,C_ORGA,Meuro
LU,"Recreational, cultural and sporting services (92)",p92,C_RECR,Meuro
LU,Other services (93),p93,C_OSER,Meuro
LU,Private households with employed persons (95),p95,C_PRHH,Meuro
LU,Extra-territorial organizations and bodies,p99,C_EXTO,Meuro
MT,Paddy rice,p01.a,C_PARI,tonnes
MT,Wheat,p01.b,C_WHEA,tonnes
MT,Cereal grains nec,p01.c,C_OCER,tonnes
MT,"Vegetables, fruit, nuts",p01.d,C_FVEG,tonnes
MT,Oil seeds,p01.e,C_OILS,tonnes
MT,"Sugar cane, sugar beet",p01.f,C_SUGB,tonnes
MT,Plant-based fibers,p01.g,C_FIBR,tonnes
MT,Crops nec,p01.h,C_OTCR,tonnes
MT,Cattle,p01.i,C_CATL,tonnes
MT,Pigs,p01.j,C_PIGS,tonnes
MT,Poultry,p01.k,C_PLTR,tonnes
MT,Meat animals nec,p01.l,C_OMEA,tonnes
MT,Animal products nec,p01.m,C_OANP,tonnes
MT,Raw milk,p01.n,C_MILK,tonnes
MT,"Wool, silk-worm cocoons",p01.o,C_WOOL,tonnes
MT,Manure (conventional treatment),p01.w.1,C_MANC,tonnes
MT,Manure (biogas treatment),p01.w.2,C_MANB,tonnes
MT,"Products of forestry, logging and related services (02)",p02,C_FORE,tonnes
MT,Fish and other fishing products; services incidental of fishing (05),p05,C_FISH,tonnes
MT,"Coal, lignite and peat",p10,C_CLPT,tonnes
MT,"Crude petroleum and services related to crude oil extraction, excluding surveying",p11.a,C_COIL,tonnes
MT,"Natural gas and services related to natural gas extraction, excluding surveying; inclulding liquid gas",p11.2,C_GASS,tonnes
MT,Other Hydrocarbons,p11.c,C_OGPL,tonnes
MT,Uranium and thorium ores (12),p12,C_ORAN,tonnes
MT,Iron ores,p13.1,C_IRON,tonnes
MT,Copper ores and concentrates,p13.20.11,C_COPO,tonnes
MT,Nickel ores and concentrates,p13.20.12,C_NIKO,tonnes
MT,Aluminium ores and concentrates,p13.20.13,C_ALUO,tonnes
MT,Precious metal ores and concentrates,p13.20.14,C_PREO,tonnes
MT,"Lead, zinc and tin ores and concentrates",p13.20.15,C_LZTO,tonnes
MT,Other non-ferrous metal ores and concentrates,p13.20.16,C_ONFO,tonnes
MT,Stone,p14.1,C_STON,tonnes
MT,Sand and clay,p14.2,C_SDCL,tonnes
MT,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",p14.3,C_CHMF,tonnes
MT,Products of meat cattle,p15.a,C_PCAT,tonnes
MT,Products of meat pigs,p15.b,C_PPIG,tonnes
MT,Products of meat poultry,p15.c,C_PPLT,tonnes
MT,Meat products nec,p15.d,C_POME,tonnes
MT,products of Vegetable oils and fats,p15.e,C_VOIL,tonnes
MT,Dairy products,p15.f,C_DAIR,tonnes
MT,Processed rice,p15.g,C_RICE,tonnes
MT,Sugar,p15.h,C_SUGR,tonnes
MT,Food products nec,p15.i,C_OFOD,tonnes
MT,Beverages,p15.j,C_BEVR,tonnes
MT,Fish products,p15.k,C_FSHP,tonnes
MT,Tobacco products (16),p16,C_TOBC,tonnes
MT,Textiles (17),p17,C_TEXT,tonnes
MT,Wearing apparel; furs (18),p18,C_GARM,tonnes
MT,Leather and leather products (19),p19,C_LETH,tonnes
MT,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),p20,C_WOOD,tonnes
MT,"Wood material for treatment, Re-processing of secondary wood material into new wood material",p20.w,C_WOOW,tonnes
MT,Pulp,p21.1,C_PULP,tonnes
MT,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",p21.w.1,C_PAPR,tonnes
MT,Paper and paper products,p21.2,C_PAPE,tonnes
MT,Printed matter and recorded media (22),p22,C_MDIA,tonnes
MT,Coke oven products,p23.1,C_COPR,tonnes
MT, Refined Petroleum,p23.2,C_REFP,tonnes
MT,Nuclear fuel,p23.3,C_NUCF,TJ
MT,"Plastics, basic",p24.a,C_PLAS,tonnes
MT,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",p24.a.w,C_PLAW,tonnes
MT,N-fertiliser,p24.b,C_NFER,tonnes
MT,P- and other fertiliser,p24.c,C_PFER,tonnes
MT,Chemicals nec; additives and biofuels,p24.4,C_CHBI,tonnes
MT,Rubber and plastic products (25),p25,C_RUBP,tonnes
MT,Glass and glass products,p26.a,C_GLAS,tonnes
MT,"Secondary glass for treatment, Re-processing of secondary glass into new glass",p26.w.1,C_GLAW,tonnes
MT,Ceramic goods,p26.b,C_CRMC,tonnes
MT,"Bricks, tiles and construction products, in baked clay",p26.c,C_BRIK,tonnes
MT,"Cement, lime and plaster",p26.d,C_CMNT,tonnes
MT,"Ash for treatment, Re-processing of ash into clinker",p26.d.w,C_ASHW,tonnes
MT,Other non-metallic mineral products,p26.e,C_ONMM,tonnes
MT,Basic iron and steel and of ferro-alloys and first products thereof,p27.a,C_STEL,tonnes
MT,"Secondary steel for treatment, Re-processing of secondary steel into new steel",p27.a.w,C_STEW,tonnes
MT,Precious metals,p27.41,C_PREM,tonnes
MT,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",p27.41.w,C_PREW,tonnes
MT,Aluminium and aluminium products,p27.42,C_ALUM,tonnes
MT,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",p27.42.w,C_ALUW,tonnes
MT,"Lead, zinc and tin and products thereof",p27.43,C_LZTP,tonnes
MT,"Secondary lead for treatment, Re-processing of secondary lead into new lead",p27.43.w,C_LZTW,tonnes
MT,Copper products,p27.44,C_COPP,tonnes
MT,"Secondary copper for treatment, Re-processing of secondary copper into new copper",p27.44.w,C_COPW,tonnes
MT,Other non-ferrous metal products,p27.45,C_ONFM,tonnes
MT,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",p27.45.w,C_ONFW,tonnes
MT,Foundry work services,p27.5,C_METC,tonnes
MT,"Fabricated metal products, except machinery and equipment (28)",p28,C_FABM,tonnes
MT,Machinery and equipment n.e.c. (29),p29,C_MACH,tonnes
MT,Office machinery and computers (30),p30,C_OFMA,tonnes
MT,Electrical machinery and apparatus n.e.c. (31),p31,C_ELMA,tonnes
MT,"Radio, television and communication equipment and apparatus (32)",p32,C_RATV,tonnes
MT,"Medical, precision and optical instruments, watches and clocks (33)",p33,C_MEIN,tonnes
MT,"Motor vehicles, trailers and semi-trailers (34)",p34,C_MOTO,Meuro
MT,Other transport equipment (35),p35,C_OTRE,Meuro
MT,Furniture; other manufactured goods n.e.c. (36),p36,C_FURN,tonnes
MT,Secondary raw materials,p37,C_RYMS,Meuro
MT,"Bottles for treatment, Recycling of bottles by direct reuse",p37.w.1,C_BOTW,tonnes
MT,Electricity by coal,p40.11.a,C_POWC,TJ
MT,Electricity by gas,p40.11.b,C_POWG,TJ
MT,Electricity by nuclear,p40.11.c,C_POWN,TJ
MT,Electricity by hydro,p40.11.d,C_POWH,TJ
MT,Electricity by wind,p40.11.e,C_POWW,TJ
MT,Electricity by petroleum and other oil derivatives,p40.11.f,C_POWP,TJ
MT,Electricity by biomass and waste,p40.11.g,C_POWB,TJ
MT,Electricity by solar photovoltaic,p40.11.h,C_POWS,TJ
MT,Electricity by solar thermal,p40.11.i,C_POWE,TJ
MT,"Electricity by tide, wave, ocean",p40.11.j,C_POWO,TJ
MT,Electricity by Geothermal,p40.11.k,C_POWM,TJ
MT,Electricity nec,p40.11.l,C_POWZ,TJ
MT,Transmission services of electricity,p40.12,C_POWT,Meuro
MT,Distribution and trade services of electricity,p40.13,C_POWD,Meuro
MT,Biogas an other gases nec.,p40.2.1,C_BGAS,tonnes
MT,Distribution services of gaseous fuels through mains,p40.2.2,C_GASD,Meuro
MT,Steam and hot water supply services,p40.3,C_HWAT,TJ
MT,"Collected and purified water, distribution services of water (41)",p41,C_WATR,Meuro
MT,Construction work (45),p45,C_CONS,Meuro
MT,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",p45.w,C_CONW,tonnes
MT,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",p50.a,C_TDMO,Meuro
MT,Retail trade services of motor fuel,p50.b,C_TDFU,Meuro
MT,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",p51,C_TDWH,Meuro
MT,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",p52,C_TDRT,Meuro
MT,Hotel and restaurant services (55),p55,C_HORE,Meuro
MT,Railway transportation services,p60.1,C_TRAI,Meuro
MT,Other land transportation services,p60.2,C_TLND,Meuro
MT,Transportation services via pipelines,p60.3,C_TPIP,Meuro
MT,Sea and coastal water transportation services,p61.1,C_TWAS,Meuro
MT,Inland water transportation services,p61.2,C_TWAI,Meuro
MT,Air transport services (62),p62,C_TAIR,Meuro
MT,Supporting and auxiliary transport services; travel agency services (63),p63,C_TAUX,Meuro
MT,Post and telecommunication services (64),p64,C_PTEL,Meuro
MT,"Financial intermediation services, except insurance and pension funding services (65)",p65,C_FINT,Meuro
MT,"Insurance and pension funding services, except compulsory social security services (66)",p66,C_FINS,Meuro
MT,Services auxiliary to financial intermediation (67),p67,C_FAUX,Meuro
MT,Real estate services (70),p70,C_REAL,Meuro
MT,Renting services of machinery and equipment without operator and of personal and household goods (71),p71,C_MARE,Meuro
MT,Computer and related services (72),p72,C_COMP,Meuro
MT,Research and development services (73),p73,C_RESD,Meuro
MT,Other business services (74),p74,C_OBUS,Meuro
MT,Public administration and defence services; compulsory social security services (75),p75,C_PADF,Meuro
MT,Education services (80),p80,C_EDUC,Meuro
MT,Health and social work services (85),p85,C_HEAL,Meuro
MT,Food waste for treatment: incineration,p90.1.a,C_INCF,tonnes
MT,Paper waste for treatment: incineration,p90.1.b,C_INCP,tonnes
MT,Plastic waste for treatment: incineration,p90.1.c,C_INCL,tonnes
MT,Intert/metal waste for treatment: incineration,p90.1.d,C_INCM,tonnes
MT,Textiles waste for treatment: incineration,p90.1.e,C_INCT,tonnes
MT,Wood waste for treatment: incineration,p90.1.f,C_INCW,tonnes
MT,Oil/hazardous waste for treatment: incineration,p90.1.g,C_INCO,tonnes
MT,Food waste for treatment: biogasification and land application,p90.2.a,C_BIOF,tonnes
MT,Paper waste for treatment: biogasification and land application,p90.2.b,C_BIOP,tonnes
MT,Sewage sludge for treatment: biogasification and land application,p90.2.c,C_BIOS,tonnes
MT,Food waste for treatment: composting and land application,p90.3.a,C_COMF,tonnes
MT,Paper and wood waste for treatment: composting and land application,p90.3.b,C_COMW,tonnes
MT,Food waste for treatment: waste water treatment,p90.4.a,C_WASF,tonnes
MT,Other waste for treatment: waste water treatment,p90.4.b,C_WASO,tonnes
MT,Food waste for treatment: landfill,p90.5.a,C_LANF,tonnes
MT,Paper for treatment: landfill,p90.5.b,C_LANP,tonnes
MT,Plastic waste for treatment: landfill,p90.5.c,C_LANL,tonnes
MT,Inert/metal/hazardous waste for treatment: landfill,p90.5.d,C_LANI,tonnes
MT,Textiles waste for treatment: landfill,p90.5.e,C_LANT,tonnes
MT,Wood waste for treatment: landfill,p90.5.f,C_LANW,tonnes
MT,Membership organisation services n.e.c. (91),p91,C_ORGA,Meuro
MT,"Recreational, cultural and sporting services (92)",p92,C_RECR,Meuro
MT,Other services (93),p93,C_OSER,Meuro
MT,Private households with employed persons (95),p95,C_PRHH,Meuro
MT,Extra-territorial organizations and bodies,p99,C_EXTO,Meuro
MX,Paddy rice,p01.a,C_PARI,tonnes
MX,Wheat,p01.b,C_WHEA,tonnes
MX,Cereal grains nec,p01.c,C_OCER,tonnes
MX,"Vegetables, fruit, nuts",p01.d,C_FVEG,tonnes
MX,Oil seeds,p01.e,C_OILS,tonnes
MX,"Sugar cane, sugar beet",p01.f,C_SUGB,tonnes
MX,Plant-based fibers,p01.g,C_FIBR,tonnes
MX,Crops nec,p01.h,C_OTCR,tonnes
MX,Cattle,p01.i,C_CATL,tonnes
MX,Pigs,p01.j,C_PIGS,tonnes
MX,Poultry,p01.k,C_PLTR,tonnes
MX,Meat animals nec,p01.l,C_OMEA,tonnes
MX,Animal products nec,p01.m,C_OANP,tonnes
MX,Raw milk,p01.n,C_MILK,tonnes
MX,"Wool, silk-worm cocoons",p01.o,C_WOOL,tonnes
MX,Manure (conventional treatment),p01.w.1,C_MANC,tonnes
MX,Manure (biogas treatment),p01.w.2,C_MANB,tonnes
MX,"Products of forestry, logging and related services (02)",p02,C_FORE,tonnes
MX,Fish and other fishing products; services incidental of fishing (05),p05,C_FISH,tonnes
MX,"Coal, lignite and peat",p10,C_CLPT,tonnes
MX,"Crude petroleum and services related to crude oil extraction, excluding surveying",p11.a,C_COIL,tonnes
MX,"Natural gas and services related to natural gas extraction, excluding surveying; inclulding liquid gas",p11.2,C_GASS,tonnes
MX,Other Hydrocarbons,p11.c,C_OGPL,tonnes
MX,Uranium and thorium ores (12),p12,C_ORAN,tonnes
MX,Iron ores,p13.1,C_IRON,tonnes
MX,Copper ores and concentrates,p13.20.11,C_COPO,tonnes
MX,Nickel ores and concentrates,p13.20.12,C_NIKO,tonnes
MX,Aluminium ores and concentrates,p13.20.13,C_ALUO,tonnes
MX,Precious metal ores and concentrates,p13.20.14,C_PREO,tonnes
MX,"Lead, zinc and tin ores and concentrates",p13.20.15,C_LZTO,tonnes
